a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
0.19,-0.57,2.45,-9.75,-27.69,-8.25,15.5,5.44,10.5,-0.5,-1.15,9.72,99066.33,24.0,2024-11-19 17:06:47
0.0,-1.08,0.95,-9.75,-27.69,-8.25,17.06,3.31,6.44,-0.52,-1.06,9.73,99066.3,24.0,2024-11-19 17:06:47
-0.09,-0.62,-0.24,-9.56,-28.06,-7.06,11.69,-3.44,-0.62,-0.51,-1.02,9.73,99066.3,23.99,2024-11-19 17:06:47
0.03,0.02,-0.43,-9.75,-28.69,-7.75,9.25,-8.44,-1.06,-0.48,-0.97,9.74,99065.68,23.99,2024-11-19 17:06:47
0.19,0.15,-0.93,-9.75,-28.69,-7.75,7.06,-9.38,0.81,-0.43,-0.93,9.75,99066.13,23.99,2024-11-19 17:06:47
0.36,0.53,-0.37,-9.75,-29.06,-8.19,2.5,-7.94,1.0,-0.41,-0.92,9.75,99066.13,23.99,2024-11-19 17:06:47
0.42,0.41,0.76,-9.75,-29.06,-8.19,2.31,-8.0,0.56,-0.37,-0.91,9.75,99065.87,23.99,2024-11-19 17:06:47
0.59,-0.5,-0.22,-9.5,-28.37,-9.38,9.31,-10.81,-0.44,-0.32,-0.88,9.76,99065.66,23.99,2024-11-19 17:06:47
0.71,-0.68,-1.72,-9.5,-28.37,-9.38,8.38,-9.31,-6.56,-0.27,-0.83,9.76,99065.66,23.99,2024-11-19 17:06:47
0.34,-0.35,-1.67,-9.75,-28.25,-9.0,-1.06,-8.94,-11.56,-0.22,-0.82,9.76,99065.7,23.99,2024-11-19 17:06:47
0.14,-0.32,-0.98,-11.88,-28.19,-7.87,-5.25,-7.75,-12.19,-0.17,-0.85,9.76,99065.44,23.99,2024-11-19 17:06:47
0.0,-0.23,-0.6,-11.88,-28.19,-7.87,-2.87,-7.87,-10.69,-0.14,-0.86,9.76,99065.44,23.99,2024-11-19 17:06:47
0.1,-0.21,-1.52,-10.75,-28.5,-9.19,-3.25,-5.56,-9.0,-0.11,-0.87,9.76,99065.63,23.99,2024-11-19 17:06:47
0.15,-0.44,-1.36,-10.75,-28.5,-9.19,-8.13,-0.75,-9.31,-0.09,-0.91,9.76,99065.59,23.99,2024-11-19 17:06:47
0.23,-0.49,-1.16,-10.38,-28.75,-8.25,-9.06,2.37,-10.06,-0.09,-0.94,9.76,99065.59,23.99,2024-11-19 17:06:47
0.38,-0.34,-1.07,-10.38,-28.75,-8.25,-11.19,6.25,-10.94,-0.11,-1.02,9.75,99065.75,23.99,2024-11-19 17:06:47
0.5,-0.47,-0.38,-10.06,-28.0,-7.19,-14.19,11.13,-13.38,-0.16,-1.09,9.74,99065.61,23.99,2024-11-19 17:06:47
0.62,-0.11,0.81,-10.06,-28.0,-7.19,-13.63,13.56,-14.88,-0.19,-1.14,9.73,99065.61,23.99,2024-11-19 17:06:47
0.58,0.12,1.45,-9.38,-26.87,-9.19,-10.38,15.25,-15.38,-0.26,-1.19,9.72,99066.02,23.99,2024-11-19 17:06:47
0.48,-0.06,1.59,-9.38,-26.87,-9.19,-6.19,13.31,-15.81,-0.32,-1.24,9.72,99066.09,23.99,2024-11-19 17:06:48
0.36,-0.42,1.14,-9.25,-27.56,-8.88,-3.0,12.5,-16.12,-0.35,-1.25,9.71,99066.09,23.99,2024-11-19 17:06:48
0.04,-0.72,1.47,-8.38,-27.87,-8.56,-2.19,12.56,-16.06,-0.4,-1.26,9.71,99066.09,23.99,2024-11-19 17:06:48
0.12,-0.18,2.54,-8.38,-27.87,-8.56,3.75,11.06,-17.19,-0.47,-1.25,9.71,99066.11,23.99,2024-11-19 17:06:48
0.35,-0.48,1.78,-7.69,-27.5,-9.0,11.06,5.94,-18.94,-0.48,-1.22,9.71,99066.11,23.99,2024-11-19 17:06:48
0.46,-0.71,0.98,-7.69,-27.5,-9.0,16.06,1.56,-22.06,-0.48,-1.16,9.72,99065.9,23.99,2024-11-19 17:06:48
0.41,-0.86,-0.27,-6.75,-28.19,-10.19,18.31,1.37,-28.06,-0.47,-1.07,9.73,99065.48,23.99,2024-11-19 17:06:48
-0.29,0.11,-0.57,-6.75,-28.19,-10.19,16.25,1.5,-29.87,-0.47,-1.02,9.74,99065.48,23.99,2024-11-19 17:06:48
-0.55,0.0,-0.46,-8.06,-29.0,-10.19,12.81,0.5,-27.37,-0.46,-0.96,9.74,99065.3,23.99,2024-11-19 17:06:48
-0.27,0.45,0.24,-5.19,-29.69,-10.06,9.94,-0.75,-24.62,-0.44,-0.91,9.75,99065.24,23.99,2024-11-19 17:06:48
-0.1,0.53,1.18,-5.19,-29.69,-10.06,12.44,-4.37,-23.12,-0.42,-0.86,9.75,99065.24,23.99,2024-11-19 17:06:48
-0.18,0.65,0.98,-6.06,-30.69,-9.56,19.56,-8.56,-21.62,-0.37,-0.78,9.76,99065.07,23.99,2024-11-19 17:06:48
-0.21,0.39,-1.08,-6.06,-30.69,-9.56,16.94,-10.63,-18.94,-0.31,-0.69,9.77,99065.08,23.99,2024-11-19 17:06:48
-0.29,-0.17,-2.45,-5.75,-31.25,-10.06,8.81,-9.81,-17.87,-0.27,-0.66,9.78,99065.08,23.99,2024-11-19 17:06:48
-0.11,-0.47,-1.9,-5.75,-31.25,-10.06,0.06,-6.19,-18.0,-0.22,-0.65,9.78,99064.63,23.99,2024-11-19 17:06:48
-0.28,0.53,-1.52,-6.56,-32.56,-10.38,-8.13,-0.37,-16.25,-0.2,-0.68,9.78,99064.69,23.99,2024-11-19 17:06:48
-0.4,0.29,-1.01,-8.06,-32.56,-9.5,-13.25,3.19,-12.38,-0.21,-0.72,9.77,99064.69,23.98,2024-11-19 17:06:48
-0.35,0.11,-0.83,-8.06,-32.56,-9.5,-16.19,5.44,-6.37,-0.23,-0.8,9.77,99064.88,23.98,2024-11-19 17:06:48
-0.25,-0.05,-0.34,-7.87,-31.37,-11.75,-10.75,7.75,-1.56,-0.26,-0.86,9.76,99064.51,23.98,2024-11-19 17:06:48
-0.08,-0.19,-0.45,-7.87,-31.37,-11.75,-9.63,8.81,0.56,-0.29,-0.9,9.76,99064.51,23.99,2024-11-19 17:06:48
-0.04,0.02,0.3,-7.37,-31.37,-11.25,-13.56,10.25,2.62,-0.34,-0.95,9.75,99065.05,23.99,2024-11-19 17:06:48
-0.03,-0.18,0.62,-7.37,-31.37,-11.25,-16.37,8.13,4.69,-0.39,-1.03,9.74,99065.14,23.98,2024-11-19 17:06:48
-0.09,-0.45,0.51,-7.0,-31.69,-12.0,-15.13,6.81,6.5,-0.43,-1.11,9.73,99065.14,23.98,2024-11-19 17:06:48
-0.11,-0.25,0.62,-6.5,-31.06,-11.88,-14.5,7.37,7.31,-0.47,-1.18,9.72,99065.25,23.98,2024-11-19 17:06:48
-0.13,-0.01,1.18,-6.5,-31.06,-11.88,-16.62,6.75,8.88,-0.51,-1.26,9.71,99065.68,23.98,2024-11-19 17:06:48
0.24,-0.73,2.35,-6.0,-31.19,-13.38,-15.69,5.0,10.13,-0.53,-1.31,9.7,99065.68,23.98,2024-11-19 17:06:48
0.42,-0.76,2.64,-6.0,-31.19,-13.38,-0.56,3.19,9.13,-0.56,-1.33,9.69,99066.08,23.98,2024-11-19 17:06:48
0.19,-0.56,1.97,-6.06,-30.25,-11.5,18.5,1.81,5.44,-0.58,-1.25,9.7,99066.05,23.98,2024-11-19 17:06:48
-0.26,-0.19,0.9,-6.06,-30.25,-11.5,18.0,0.44,2.75,-0.58,-1.19,9.71,99066.05,23.98,2024-11-19 17:06:48
-0.16,-0.29,0.46,-5.19,-29.75,-13.0,16.06,-3.06,-0.81,-0.57,-1.11,9.72,99066.05,23.98,2024-11-19 17:06:48
0.14,-0.36,-0.1,-5.19,-29.75,-13.0,18.94,-6.0,-4.5,-0.54,-1.02,9.73,99065.69,23.98,2024-11-19 17:06:48
0.23,-0.03,-0.89,-4.75,-32.06,-12.5,18.44,-8.0,-6.69,-0.52,-0.96,9.74,99065.69,23.98,2024-11-19 17:06:48
0.12,0.51,-0.33,-4.06,-32.88,-13.06,10.94,-6.87,-9.88,-0.48,-0.89,9.75,99065.38,23.98,2024-11-19 17:06:48
-0.12,0.32,-0.09,-4.06,-32.88,-13.06,4.81,-6.37,-10.5,-0.44,-0.86,9.75,99065.43,23.98,2024-11-19 17:06:48
-0.04,-0.2,-0.39,-4.75,-33.19,-13.69,4.75,-7.0,-10.94,-0.4,-0.84,9.76,99065.43,23.98,2024-11-19 17:06:48
0.09,-0.2,-1.05,-4.75,-33.19,-13.69,6.06,-7.69,-13.44,-0.36,-0.82,9.76,99065.3,23.98,2024-11-19 17:06:49
0.22,-0.17,-0.96,-5.69,-33.75,-12.69,0.19,-7.94,-16.19,-0.31,-0.8,9.76,99065.52,23.98,2024-11-19 17:06:49
0.21,-0.04,-0.31,-5.69,-33.75,-12.69,-4.56,-7.75,-17.12,-0.28,-0.82,9.76,99065.52,23.97,2024-11-19 17:06:49
0.18,-0.2,-0.24,-6.5,-34.19,-14.06,-2.0,-12.44,-17.31,-0.2,-0.85,9.76,99065.27,23.97,2024-11-19 17:06:49
0.25,0.02,-0.96,-5.5,-34.75,-13.56,-0.81,-11.06,-16.87,-0.13,-0.85,9.76,99065.07,23.97,2024-11-19 17:06:49
0.4,-0.14,-1.31,-5.5,-34.75,-13.56,-5.75,-9.25,-16.5,-0.1,-0.87,9.76,99065.07,23.97,2024-11-19 17:06:49
0.59,-0.77,-0.87,-6.5,-33.56,-13.06,-11.63,-6.44,-16.94,-0.05,-0.92,9.76,99064.51,23.97,2024-11-19 17:06:49
0.4,-0.24,-0.63,-6.5,-33.56,-13.06,-9.75,-0.37,-19.75,-0.03,-0.97,9.75,99064.23,23.97,2024-11-19 17:06:49
0.23,0.34,-0.11,-5.75,-34.19,-15.19,-13.56,3.12,-20.81,-0.03,-1.03,9.75,99064.23,23.97,2024-11-19 17:06:49
0.17,0.07,0.68,-5.75,-34.19,-15.19,-17.87,3.5,-18.25,-0.04,-1.11,9.74,99064.44,23.97,2024-11-19 17:06:49
0.28,0.21,1.14,-6.25,-33.69,-14.5,-12.94,3.0,-15.94,-0.04,-1.19,9.73,99064.27,23.97,2024-11-19 17:06:49
0.42,0.26,0.21,-4.87,-34.56,-15.38,-10.63,2.12,-14.88,-0.05,-1.22,9.72,99064.27,23.97,2024-11-19 17:06:49
0.49,-0.74,0.11,-4.87,-34.56,-15.38,-13.63,2.75,-13.44,-0.05,-1.29,9.72,99064.35,23.97,2024-11-19 17:06:49
0.56,-1.08,0.84,-5.87,-32.38,-14.75,-11.56,8.25,-15.19,-0.07,-1.35,9.71,99064.7,23.97,2024-11-19 17:06:49
0.53,-0.55,1.74,-5.87,-32.38,-14.75,-5.56,15.06,-21.87,-0.12,-1.39,9.7,99064.7,23.97,2024-11-19 17:06:49
0.47,-0.01,2.22,-4.25,-33.19,-14.56,3.19,15.69,-26.12,-0.18,-1.39,9.7,99065.07,23.97,2024-11-19 17:06:49
0.24,-0.17,0.96,-3.69,-32.69,-14.88,16.75,8.56,-27.62,-0.22,-1.34,9.71,99065.62,23.97,2024-11-19 17:06:49
-0.15,-0.36,-0.52,-3.69,-32.69,-14.88,17.75,7.06,-29.62,-0.24,-1.26,9.72,99065.62,23.97,2024-11-19 17:06:49
-0.67,-0.15,-1.01,-2.69,-33.0,-15.56,11.25,6.19,-30.56,-0.25,-1.2,9.72,99065.77,23.97,2024-11-19 17:06:49
-0.75,0.3,-0.38,-2.69,-33.0,-15.56,8.25,3.81,-27.69,-0.26,-1.16,9.73,99064.96,23.97,2024-11-19 17:06:49
-0.42,1.14,1.15,-1.69,-32.56,-15.25,9.13,0.06,-24.62,-0.25,-1.13,9.73,99064.96,23.96,2024-11-19 17:06:49
-0.16,0.83,0.47,-1.69,-32.56,-15.25,13.38,-4.56,-21.19,-0.22,-1.07,9.74,99065.22,23.96,2024-11-19 17:06:49
-0.5,-0.07,-1.25,-1.56,-33.88,-15.56,12.13,-4.81,-20.81,-0.19,-1.01,9.75,99065.05,23.96,2024-11-19 17:06:49
-0.01,-0.26,-1.35,-1.06,-34.0,-14.0,7.37,-14.69,-23.44,-0.11,-0.97,9.75,99065.05,23.96,2024-11-19 17:06:49
-0.68,-0.03,-1.33,-1.06,-34.0,-14.0,2.31,1.06,-20.56,-0.13,-0.95,9.75,99065.12,23.96,2024-11-19 17:06:49
-0.44,0.33,-1.39,-1.56,-33.88,-14.5,-7.31,-4.0,-17.75,-0.1,-0.97,9.75,99065.9,23.96,2024-11-19 17:06:49
-0.14,-0.12,-0.81,-1.56,-33.88,-14.5,-14.06,-3.56,-15.69,-0.08,-1.01,9.75,99065.9,23.96,2024-11-19 17:06:49
-0.15,-0.59,-0.31,-1.25,-33.88,-14.06,-10.88,-5.44,-13.5,-0.04,-1.09,9.74,99065.55,23.96,2024-11-19 17:06:49
-0.26,-0.09,-0.96,-1.25,-33.88,-14.06,-7.5,-5.12,-11.75,-0.02,-1.12,9.74,99065.38,23.96,2024-11-19 17:06:49
-0.35,-0.07,-1.3,-1.06,-31.87,-15.69,-7.62,-8.13,-8.13,0.01,-1.16,9.73,99065.38,23.96,2024-11-19 17:06:49
-0.1,-0.56,-0.48,-1.06,-31.87,-15.69,-15.75,3.25,-6.37,0.02,-1.22,9.72,99064.58,23.96,2024-11-19 17:06:49
-0.11,-0.19,0.62,-0.75,-32.06,-14.56,-11.63,5.0,-3.31,0.0,-1.29,9.72,99064.39,23.96,2024-11-19 17:06:49
-0.16,0.31,1.05,-2.06,-30.75,-15.06,-7.62,3.5,-0.37,-0.01,-1.32,9.71,99064.39,23.96,2024-11-19 17:06:49
0.05,0.29,0.49,-2.06,-30.75,-15.06,-6.5,2.94,3.5,-0.02,-1.35,9.71,99064.78,23.96,2024-11-19 17:06:49
0.17,-0.4,0.34,-2.25,-29.75,-14.06,-7.31,8.44,4.62,-0.06,-1.39,9.7,99064.25,23.96,2024-11-19 17:06:49
-0.12,-0.86,0.26,-2.25,-29.75,-14.06,-6.69,13.06,3.44,-0.12,-1.42,9.7,99064.25,23.96,2024-11-19 17:06:50
-0.38,-0.66,1.08,-1.37,-29.37,-15.19,-3.12,16.75,3.69,-0.21,-1.44,9.69,99064.22,23.96,2024-11-19 17:06:50
-0.17,0.08,1.95,-1.37,-29.37,-15.19,4.12,19.56,5.81,-0.3,-1.43,9.69,99064.2,23.96,2024-11-19 17:06:50
-0.17,-0.93,1.77,-0.5,-28.5,-13.75,7.12,21.75,5.37,-0.38,-1.41,9.69,99064.2,23.96,2024-11-19 17:06:50
-0.45,-1.0,2.44,0.06,-29.06,-15.5,17.87,17.75,2.81,-0.48,-1.34,9.7,99063.6,23.96,2024-11-19 17:06:50
-0.4,-0.47,0.69,0.06,-29.06,-15.5,25.0,7.44,0.5,-0.53,-1.23,9.71,99063.71,23.95,2024-11-19 17:06:50
-0.07,-0.06,-1.07,0.56,-29.75,-16.0,15.56,2.19,-1.44,-0.55,-1.13,9.72,99063.71,23.95,2024-11-19 17:06:50
0.17,-0.18,0.15,0.56,-29.75,-16.0,6.87,-1.0,-3.44,-0.55,-1.09,9.72,99063.65,23.95,2024-11-19 17:06:50
0.18,0.43,1.47,0.06,-28.69,-15.56,12.13,-8.5,-4.56,-0.52,-1.04,9.73,99063.99,23.95,2024-11-19 17:06:50
0.2,1.0,0.95,0.06,-28.69,-15.56,17.0,-15.31,-5.06,-0.47,-0.99,9.74,99063.99,23.95,2024-11-19 17:06:50
0.52,0.41,-0.72,0.88,-30.19,-15.0,17.31,-19.12,-2.87,-0.38,-0.9,9.75,99063.91,23.95,2024-11-19 17:06:50
0.3,-0.06,-1.14,0.5,-30.87,-15.88,7.81,-15.63,-5.44,-0.29,-0.85,9.76,99064.36,23.95,2024-11-19 17:06:50
0.02,-0.41,-0.56,0.5,-30.87,-15.88,12.25,-15.13,-6.75,-0.22,-0.8,9.77,99064.36,23.95,2024-11-19 17:06:50
-0.19,-0.24,-1.32,-0.69,-30.37,-14.88,16.56,-15.81,-6.0,-0.14,-0.72,9.77,99063.86,23.95,2024-11-19 17:06:50
0.12,0.28,-2.02,-0.69,-30.37,-14.88,5.5,-14.31,-3.69,-0.06,-0.67,9.78,99063.62,23.95,2024-11-19 17:06:50
0.25,-0.28,-1.28,-1.37,-30.37,-15.25,-2.69,-9.44,-3.5,-0.03,-0.67,9.78,99063.62,23.95,2024-11-19 17:06:50
0.15,-0.95,-0.64,-1.37,-30.37,-15.25,-0.13,-4.5,-4.87,0.0,-0.68,9.78,99063.27,23.95,2024-11-19 17:06:50
0.08,-0.31,-1.61,-1.0,-30.19,-13.88,2.87,0.37,-7.12,0.0,-0.67,9.78,99063.07,23.95,2024-11-19 17:06:50
0.39,0.16,-1.65,-1.25,-30.19,-15.5,-8.5,7.69,-9.25,-0.01,-0.69,9.78,99063.07,23.95,2024-11-19 17:06:50
0.17,-0.06,-0.47,-1.25,-30.19,-15.5,-23.94,12.5,-10.0,-0.06,-0.79,9.77,99062.66,23.95,2024-11-19 17:06:50
0.07,-0.17,1.13,-0.25,-28.25,-14.5,-21.5,10.75,-8.38,-0.12,-0.9,9.76,99062.3,23.95,2024-11-19 17:06:50
0.37,0.41,1.11,-0.25,-28.25,-14.5,-14.0,6.75,-6.44,-0.15,-0.96,9.75,99062.3,23.95,2024-11-19 17:06:50
0.46,0.62,0.65,-0.19,-27.87,-14.69,-12.69,6.19,-2.5,-0.17,-1.02,9.75,99062.56,23.95,2024-11-19 17:06:50
0.57,-0.37,1.15,-0.19,-27.87,-14.69,-12.31,9.06,0.0,-0.21,-1.08,9.74,99062.83,23.95,2024-11-19 17:06:50
0.38,-1.07,0.67,-0.06,-26.5,-14.69,-1.12,14.06,0.13,-0.27,-1.11,9.73,99062.83,23.95,2024-11-19 17:06:50
0.3,-1.0,0.99,1.25,-26.06,-14.5,7.87,23.37,-1.94,-0.37,-1.08,9.73,99063.5,23.95,2024-11-19 17:06:50
0.19,-0.1,2.15,1.25,-26.06,-14.5,14.5,25.37,-2.56,-0.49,-1.02,9.73,99063.07,23.95,2024-11-19 17:06:50
0.44,-0.38,2.32,2.0,-26.5,-15.5,19.5,21.12,-1.44,-0.57,-0.96,9.74,99063.07,23.94,2024-11-19 17:06:50
0.58,-0.78,0.36,2.0,-26.5,-15.5,28.75,14.88,-4.56,-0.65,-0.84,9.74,99062.89,23.94,2024-11-19 17:06:50
0.13,-0.38,-0.94,1.75,-25.0,-15.69,25.31,13.19,-12.38,-0.71,-0.7,9.75,99063.53,23.95,2024-11-19 17:06:50
-0.33,-0.22,-0.29,1.75,-25.0,-15.69,16.87,11.13,-17.31,-0.76,-0.62,9.75,99063.53,23.95,2024-11-19 17:06:50
-0.84,0.61,0.68,3.37,-26.5,-14.5,13.56,-0.13,-16.37,-0.77,-0.56,9.75,99063.32,23.95,2024-11-19 17:06:50
-0.71,1.54,0.4,3.37,-26.5,-14.5,8.13,-5.75,-13.75,-0.75,-0.53,9.76,99063.0,23.95,2024-11-19 17:06:50
-0.63,1.29,0.58,4.75,-27.19,-14.19,-1.69,-13.25,-8.38,-0.7,-0.53,9.76,99063.0,23.95,2024-11-19 17:06:50
-0.17,0.14,0.07,4.75,-27.19,-14.19,0.62,-19.0,-4.75,-0.61,-0.54,9.77,99063.05,23.95,2024-11-19 17:06:50
-0.23,0.02,-1.15,3.5,-27.06,-14.5,3.37,-21.56,-4.81,-0.51,-0.53,9.77,99062.94,23.95,2024-11-19 17:06:51
-0.04,-0.02,-2.02,3.75,-27.06,-14.25,-1.94,-15.0,-4.94,-0.45,-0.53,9.78,99062.94,23.95,2024-11-19 17:06:51
0.11,-0.62,-1.35,3.75,-27.06,-14.25,-10.44,-10.94,-5.56,-0.39,-0.57,9.78,99062.55,23.95,2024-11-19 17:06:51
0.11,-0.55,-0.4,3.56,-26.0,-13.19,-6.69,-5.19,-8.31,-0.35,-0.62,9.78,99062.77,23.95,2024-11-19 17:06:51
-0.11,-0.23,-1.11,3.56,-26.0,-13.19,-1.0,-2.0,-8.06,-0.34,-0.63,9.78,99062.77,23.94,2024-11-19 17:06:51
0.09,-0.2,-1.24,3.25,-25.56,-14.5,-5.06,-0.69,-7.25,-0.33,-0.64,9.77,99062.66,23.94,2024-11-19 17:06:51
0.02,-0.25,-0.48,3.25,-25.56,-14.5,-7.31,1.19,-7.19,-0.33,-0.68,9.77,99063.05,23.94,2024-11-19 17:06:51
0.05,-0.64,-0.02,2.56,-25.19,-13.56,-6.19,0.81,-7.31,-0.33,-0.7,9.77,99063.05,23.95,2024-11-19 17:06:51
0.1,0.02,-0.04,4.19,-23.25,-13.69,-4.19,-0.44,-8.13,-0.33,-0.73,9.77,99063.66,23.95,2024-11-19 17:06:51
0.01,0.49,0.24,4.19,-23.25,-13.69,-11.19,-1.06,-6.37,-0.32,-0.77,9.77,99063.76,23.95,2024-11-19 17:06:51
0.13,-0.07,0.9,4.06,-24.06,-12.5,-17.37,-2.44,-4.0,-0.31,-0.82,9.76,99063.76,23.95,2024-11-19 17:06:51
0.09,-0.66,1.04,4.06,-24.06,-12.5,-14.75,-1.69,-4.06,-0.3,-0.91,9.75,99063.45,23.95,2024-11-19 17:06:51
-0.12,0.11,0.96,2.69,-23.75,-13.0,-8.5,-0.19,-5.31,-0.3,-0.96,9.75,99062.47,23.94,2024-11-19 17:06:51
-0.27,-0.21,0.87,2.69,-23.75,-13.0,-10.5,0.75,-2.31,-0.3,-1.0,9.75,99062.47,23.94,2024-11-19 17:06:51
-0.23,0.12,2.63,2.5,-22.75,-12.69,-7.56,0.81,2.75,-0.3,-1.05,9.74,99062.4,23.94,2024-11-19 17:06:51
0.04,0.05,2.51,2.5,-22.75,-12.69,10.44,-0.94,7.06,-0.3,-1.03,9.74,99062.65,23.94,2024-11-19 17:06:51
0.1,-0.08,0.58,4.0,-21.87,-12.56,20.56,0.62,7.19,-0.31,-0.97,9.75,99062.65,23.93,2024-11-19 17:06:51
0.26,-0.05,0.08,3.69,-21.5,-12.56,25.25,7.0,2.25,-0.33,-0.85,9.76,99062.09,23.93,2024-11-19 17:06:51
0.41,0.0,-0.23,3.69,-21.5,-12.56,23.5,3.75,-1.56,-0.36,-0.73,9.77,99062.0,23.93,2024-11-19 17:06:51
0.14,-0.25,-0.49,3.0,-22.06,-12.75,19.0,-0.06,-3.87,-0.36,-0.66,9.77,99062.0,23.93,2024-11-19 17:06:51
-0.22,0.33,-0.35,3.0,-22.06,-12.75,10.38,-5.0,-6.19,-0.33,-0.58,9.78,99061.91,23.93,2024-11-19 17:06:51
-0.27,0.8,0.21,3.37,-22.37,-13.06,3.44,-11.13,-7.0,-0.28,-0.56,9.78,99061.26,23.93,2024-11-19 17:06:51
-0.23,0.61,-0.48,3.37,-22.37,-13.06,0.5,-11.69,-6.5,-0.24,-0.56,9.78,99061.26,23.93,2024-11-19 17:06:51
0.0,0.23,-0.91,3.06,-23.5,-11.5,-5.5,-12.06,-6.19,-0.18,-0.58,9.78,99060.9,23.93,2024-11-19 17:06:51
0.33,-0.03,-1.46,1.56,-22.06,-12.69,-8.88,-10.75,-7.44,-0.12,-0.62,9.78,99060.66,23.92,2024-11-19 17:06:51
0.16,-0.43,-1.72,1.56,-22.06,-12.69,-13.69,-5.75,-9.19,-0.08,-0.68,9.78,99060.66,23.92,2024-11-19 17:06:51
0.13,-0.27,-1.22,0.56,-21.69,-12.75,-16.75,1.37,-10.19,-0.07,-0.76,9.77,99060.91,23.92,2024-11-19 17:06:51
0.02,-0.06,-0.63,0.56,-21.69,-12.75,-15.31,6.19,-10.44,-0.09,-0.84,9.77,99060.64,23.92,2024-11-19 17:06:51
-0.18,-0.16,-0.12,1.0,-21.25,-12.19,-12.88,7.44,-9.5,-0.11,-0.88,9.76,99060.64,23.92,2024-11-19 17:06:51
0.05,-0.45,-0.61,1.0,-21.25,-12.19,-7.37,7.0,-8.38,-0.14,-0.93,9.76,99060.77,23.92,2024-11-19 17:06:51
0.25,-0.43,-0.86,1.37,-19.87,-12.75,-9.75,8.13,-8.88,-0.17,-0.97,9.75,99060.91,23.92,2024-11-19 17:06:51
0.26,-0.24,-0.32,1.5,-19.5,-13.5,-15.25,9.56,-9.38,-0.21,-1.04,9.74,99060.91,23.92,2024-11-19 17:06:51
0.03,0.19,1.04,1.5,-19.5,-13.5,-14.5,6.37,-8.44,-0.25,-1.11,9.73,99061.32,23.92,2024-11-19 17:06:51
0.14,0.35,1.19,0.5,-17.87,-12.88,-9.5,2.62,-4.62,-0.26,-1.17,9.73,99061.68,23.92,2024-11-19 17:06:51
0.21,0.52,0.93,0.5,-17.87,-12.88,-8.88,0.88,-3.25,-0.27,-1.2,9.72,99061.68,23.92,2024-11-19 17:06:51
0.18,-0.22,0.69,1.75,-16.69,-11.69,-9.31,-0.44,-3.06,-0.26,-1.24,9.72,99061.73,23.92,2024-11-19 17:06:52
0.32,-0.94,0.28,1.75,-16.69,-11.69,-2.94,2.37,-4.81,-0.26,-1.26,9.72,99061.59,23.92,2024-11-19 17:06:52
0.3,-0.82,0.59,0.56,-16.37,-13.25,-0.81,8.19,-8.81,-0.29,-1.27,9.71,99061.59,23.93,2024-11-19 17:06:52
0.13,-0.65,1.73,0.75,-16.5,-12.75,2.31,9.88,-12.38,-0.33,-1.27,9.71,99061.74,23.93,2024-11-19 17:06:52
-0.05,-0.33,2.36,0.75,-16.5,-12.75,14.06,8.0,-14.81,-0.36,-1.22,9.72,99061.95,23.93,2024-11-19 17:06:52
0.06,-0.22,1.53,1.25,-15.88,-11.75,23.31,6.0,-16.0,-0.38,-1.15,9.73,99061.95,23.93,2024-11-19 17:06:52
-0.06,-0.29,-0.33,1.25,-15.88,-11.75,26.75,2.87,-19.25,-0.39,-1.02,9.74,99061.73,23.93,2024-11-19 17:06:52
-0.47,-0.28,-1.02,1.06,-15.25,-13.5,17.5,2.37,-22.44,-0.39,-0.93,9.75,99061.94,23.93,2024-11-19 17:06:52
-0.57,0.12,-0.5,1.06,-15.25,-13.5,10.31,-0.94,-22.12,-0.38,-0.87,9.76,99061.94,23.93,2024-11-19 17:06:52
-0.47,0.49,-0.35,0.75,-15.56,-11.75,6.19,-6.44,-18.87,-0.35,-0.84,9.76,99060.95,23.93,2024-11-19 17:06:52
-0.11,0.69,-0.38,1.37,-16.0,-10.88,3.25,-7.31,-16.44,-0.31,-0.82,9.76,99060.82,23.93,2024-11-19 17:06:52
-0.12,0.57,-0.33,1.37,-16.0,-10.88,1.37,-7.31,-15.75,-0.26,-0.81,9.76,99060.82,23.93,2024-11-19 17:06:52
-0.24,0.36,-0.41,0.75,-16.0,-10.75,4.44,-7.69,-12.63,-0.22,-0.79,9.77,99060.66,23.93,2024-11-19 17:06:52
-0.33,-0.18,-1.87,0.75,-16.0,-10.75,2.75,-6.75,-10.69,-0.18,-0.77,9.77,99060.83,23.93,2024-11-19 17:06:52
-0.08,-0.36,-2.2,1.56,-14.69,-10.69,-1.94,-1.56,-12.13,-0.17,-0.77,9.77,99060.83,23.92,2024-11-19 17:06:52
-0.23,0.15,0.04,1.56,-14.69,-10.69,-9.88,2.19,-12.69,-0.17,-0.81,9.77,99060.75,23.92,2024-11-19 17:06:52
-0.1,-0.13,0.09,1.06,-16.0,-9.38,-7.5,-2.06,-8.44,-0.17,-0.86,9.76,99060.55,23.92,2024-11-19 17:06:52
0.02,-0.28,-1.1,1.25,-15.5,-9.5,-4.69,-0.13,-7.19,-0.16,-0.88,9.76,99060.55,23.92,2024-11-19 17:06:52
-0.1,-0.13,-0.72,1.25,-15.5,-9.5,-7.62,4.62,-7.37,-0.17,-0.92,9.76,99060.4,23.92,2024-11-19 17:06:52
