a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-0.37,-2.35,7.96,9.0,-23.25,-54.06,-1.12,7.5,4.31,-0.82,-1.18,9.69,102749.22,22.72,2024-11-12 16:35:19
-0.73,-1.58,8.36,9.0,-23.25,-54.06,6.12,20.5,-12.63,-0.92,-1.19,9.68,102749.25,22.71,2024-11-12 16:35:19
-1.06,-1.98,9.43,11.19,-24.0,-54.19,-5.87,1.06,-9.75,-0.98,-1.24,9.67,102748.99,22.71,2024-11-12 16:35:19
-1.12,-2.77,10.19,10.5,-22.87,-53.69,-3.25,8.88,-9.88,-1.04,-1.32,9.66,102748.97,22.71,2024-11-12 16:35:19
-1.82,-2.28,10.11,10.19,-23.25,-54.56,-4.31,-1.56,-15.56,-1.05,-1.38,9.65,102749.17,22.71,2024-11-12 16:35:19
-0.7,-2.98,12.56,12.0,-22.19,-53.75,18.75,-10.81,-45.56,-0.82,-1.46,9.66,102749.54,22.71,2024-11-12 16:35:20
-0.68,-1.71,10.15,12.0,-21.37,-53.69,-10.44,-21.87,-16.81,-0.77,-1.35,9.68,102749.06,22.71,2024-11-12 16:35:20
-0.37,-2.87,9.46,11.56,-22.19,-54.88,26.37,36.13,-37.81,-0.67,-1.41,9.68,102748.95,22.71,2024-11-12 16:35:20
-1.22,-1.13,8.44,11.56,-21.75,-53.38,11.06,8.0,2.06,-0.88,-1.21,9.69,102749.16,22.71,2024-11-12 16:35:20
-0.62,-0.45,8.58,13.75,-22.5,-53.38,10.19,0.75,-18.81,-0.89,-1.15,9.69,102748.73,22.71,2024-11-12 16:35:20
-0.46,-1.39,8.14,14.88,-23.0,-51.75,-4.25,2.19,-7.19,-0.91,-1.05,9.7,102748.02,22.71,2024-11-12 16:35:20
-0.73,-1.89,8.13,16.0,-23.0,-51.06,-2.12,2.81,-1.69,-0.92,-1.15,9.69,102747.99,22.71,2024-11-12 16:35:20
-1.72,-1.68,9.61,15.19,-22.56,-51.75,-20.56,-7.06,17.75,-0.95,-1.22,9.68,102747.86,22.71,2024-11-12 16:35:20
-0.93,-2.68,11.24,17.06,-22.37,-51.75,3.25,4.94,-7.25,-0.91,-1.33,9.67,102748.09,22.71,2024-11-12 16:35:20
-0.65,-3.14,11.7,16.69,-22.0,-50.56,4.0,-0.31,10.19,-0.94,-1.28,9.67,102748.66,22.71,2024-11-12 16:35:20
-1.85,-2.13,10.98,18.19,-22.37,-51.38,-1.75,3.81,9.81,-0.94,-1.27,9.67,102748.69,22.71,2024-11-12 16:35:20
-0.34,-1.69,9.56,17.06,-22.69,-50.56,-5.31,-4.44,-5.19,-0.92,-1.29,9.67,102748.52,22.71,2024-11-12 16:35:20
-0.7,-1.08,8.77,17.75,-22.0,-51.0,8.5,6.75,-1.75,-0.96,-1.26,9.67,102748.48,22.71,2024-11-12 16:35:20
-0.58,-1.44,8.77,17.75,-22.37,-49.19,7.81,2.5,0.13,-1.01,-1.14,9.68,102748.44,22.71,2024-11-12 16:35:20
-0.74,-1.58,8.01,19.19,-22.37,-48.75,2.31,7.06,-1.25,-1.09,-1.09,9.68,102748.2,22.71,2024-11-12 16:35:20
-0.53,-2.01,9.08,20.69,-23.5,-48.38,-5.0,-2.06,-1.5,-1.05,-1.1,9.68,102748.09,22.71,2024-11-12 16:35:20
-0.9,-2.08,9.94,21.37,-22.0,-49.19,-10.88,4.19,-7.31,-1.04,-1.21,9.67,102747.54,22.71,2024-11-12 16:35:21
-1.24,-2.4,10.7,20.69,-20.87,-48.75,-6.5,7.94,-6.69,-1.12,-1.29,9.65,102748.06,22.71,2024-11-12 16:35:21
-1.91,-3.09,10.0,22.56,-20.5,-49.5,27.87,7.75,-21.31,-1.19,-1.22,9.65,102747.95,22.71,2024-11-12 16:35:21
-1.12,0.0,12.85,24.37,-20.5,-46.75,11.25,-43.88,-17.12,-0.93,-1.01,9.7,102747.59,22.71,2024-11-12 16:35:21
-0.52,-1.66,10.96,24.37,-21.0,-48.5,8.5,28.25,-41.63,-0.79,-1.06,9.71,102747.45,22.71,2024-11-12 16:35:21
-0.86,-0.84,9.14,24.69,-19.87,-46.75,-14.63,3.0,3.25,-0.88,-1.18,9.69,102747.31,22.71,2024-11-12 16:35:21
-1.32,-0.91,7.86,25.06,-18.87,-47.19,5.44,8.19,-19.44,-0.95,-1.25,9.67,102747.27,22.7,2024-11-12 16:35:21
-0.52,-2.17,8.7,25.87,-17.87,-47.56,-5.37,0.25,-20.0,-0.92,-1.22,9.68,102747.62,22.71,2024-11-12 16:35:21
-0.69,-1.66,8.1,27.25,-17.19,-47.19,-4.81,2.25,-6.5,-0.95,-1.31,9.67,102747.43,22.7,2024-11-12 16:35:21
-1.22,-2.02,9.35,28.5,-16.06,-46.5,-18.44,8.25,1.37,-1.0,-1.43,9.64,102747.4,22.7,2024-11-12 16:35:21
-1.97,-1.09,10.09,28.56,-13.56,-44.88,-22.94,2.25,6.62,-1.04,-1.63,9.61,102747.27,22.7,2024-11-12 16:35:21
-1.17,-3.71,10.35,28.19,-12.19,-45.0,-3.31,-4.0,-10.44,-1.03,-1.75,9.59,102747.57,22.7,2024-11-12 16:35:21
-1.43,-3.93,11.59,28.69,-10.75,-45.38,-13.88,-21.75,29.06,-0.96,-1.76,9.59,102747.4,22.7,2024-11-12 16:35:21
-0.44,-1.28,10.52,28.69,-10.75,-45.5,-2.56,9.5,-2.94,-0.86,-1.83,9.59,102746.7,22.7,2024-11-12 16:35:21
-0.58,-2.61,6.45,26.06,-9.19,-44.75,12.81,26.12,-14.44,-1.1,-1.76,9.58,102747.0,22.7,2024-11-12 16:35:21
-0.95,-1.64,8.83,28.25,-8.75,-44.0,23.0,-2.62,-15.38,-1.03,-1.58,9.62,102746.9,22.7,2024-11-12 16:35:21
-0.39,-1.95,8.87,27.87,-9.5,-44.75,15.44,9.31,-14.63,-1.03,-1.4,9.64,102747.04,22.7,2024-11-12 16:35:22
-1.1,-0.6,8.44,27.0,-8.75,-44.5,-11.81,-4.37,-1.0,-1.07,-1.39,9.64,102746.59,22.7,2024-11-12 16:35:22
-0.54,-2.83,9.07,28.0,-6.69,-43.56,-0.19,-1.62,-16.87,-1.06,-1.42,9.64,102747.17,22.7,2024-11-12 16:35:22
-1.13,-2.05,10.46,26.25,-5.87,-43.88,-18.12,8.38,-10.56,-1.04,-1.58,9.62,102746.77,22.7,2024-11-12 16:35:22
-1.08,-2.78,10.07,26.25,-4.5,-43.88,-2.5,7.19,-18.37,-1.16,-1.64,9.59,102747.37,22.7,2024-11-12 16:35:22
-1.42,-3.49,10.79,26.37,-3.25,-43.88,21.5,-6.31,-29.56,-1.06,-1.65,9.6,102747.02,22.69,2024-11-12 16:35:22
-0.41,-1.86,11.87,25.75,-2.25,-43.19,-11.56,-27.06,-11.06,-0.8,-1.57,9.64,102747.2,22.69,2024-11-12 16:35:22
-0.36,-2.93,8.46,25.75,-2.56,-44.25,14.88,28.69,-32.31,-0.83,-1.61,9.63,102746.72,22.69,2024-11-12 16:35:22
-1.72,-1.1,8.57,24.75,-1.06,-44.69,6.81,-8.81,-1.69,-0.91,-1.5,9.64,102746.07,22.69,2024-11-12 16:35:22
-0.14,-1.78,9.2,24.87,-1.0,-43.19,18.25,0.5,-25.12,-0.86,-1.35,9.67,102746.09,22.69,2024-11-12 16:35:22
-0.55,-1.44,8.75,23.75,-0.25,-43.5,1.94,6.69,-7.81,-0.89,-1.29,9.68,102746.28,22.69,2024-11-12 16:35:22
-1.2,-1.98,7.87,23.56,0.19,-43.5,4.81,17.44,-9.44,-1.03,-1.26,9.66,102746.1,22.69,2024-11-12 16:35:22
-1.26,-1.27,10.81,24.19,0.56,-43.19,-14.56,-7.87,-1.19,-0.95,-1.39,9.66,102745.51,22.69,2024-11-12 16:35:22
-1.2,-2.06,10.37,23.25,0.69,-43.75,-11.63,-5.5,-3.0,-0.97,-1.43,9.65,102745.16,22.69,2024-11-12 16:35:22
-1.02,-3.42,10.37,22.87,1.19,-43.38,8.81,11.75,-13.88,-0.98,-1.51,9.63,102745.98,22.69,2024-11-12 16:35:22
-1.27,-3.15,12.15,22.5,1.5,-43.38,9.69,3.87,-2.12,-0.96,-1.38,9.66,102745.77,22.69,2024-11-12 16:35:23
-0.74,-1.08,8.88,20.75,0.75,-43.38,-11.81,3.87,4.12,-1.05,-1.41,9.64,102745.4,22.69,2024-11-12 16:35:23
-0.67,-1.07,8.76,23.0,1.25,-43.38,8.63,2.87,-18.06,-1.05,-1.44,9.64,102745.23,22.69,2024-11-12 16:35:23
-0.17,-2.88,9.11,21.56,2.0,-43.75,-2.94,-4.75,-0.06,-1.06,-1.34,9.65,102745.59,22.69,2024-11-12 16:35:23
-0.62,-1.87,8.52,21.87,1.56,-43.38,8.13,11.06,-3.62,-1.1,-1.33,9.65,102745.22,22.69,2024-11-12 16:35:23
-0.58,-1.55,8.63,21.87,1.69,-43.69,3.44,6.25,-9.38,-1.17,-1.29,9.64,102745.27,22.68,2024-11-12 16:35:23
-0.58,-1.3,9.52,21.19,1.0,-43.0,-1.75,3.81,-12.69,-1.16,-1.35,9.64,102745.05,22.68,2024-11-12 16:35:23
-1.07,-2.25,10.7,20.75,1.37,-42.19,-5.87,11.06,-10.56,-1.24,-1.38,9.62,102744.93,22.68,2024-11-12 16:35:23
-1.36,-2.41,10.22,21.87,1.69,-43.0,-3.81,3.06,-8.75,-1.31,-1.45,9.6,102745.15,22.68,2024-11-12 16:35:23
-1.5,-2.5,12.19,21.56,2.87,-43.0,10.56,-15.13,-19.19,-1.13,-1.43,9.63,102745.11,22.68,2024-11-12 16:35:23
-1.07,-1.7,10.24,20.06,1.5,-43.0,6.25,2.75,-21.31,-1.02,-1.38,9.65,102744.78,22.68,2024-11-12 16:35:23
-1.48,-1.54,7.86,19.75,1.5,-43.69,9.0,18.69,-18.06,-1.09,-1.35,9.65,102745.05,22.68,2024-11-12 16:35:23
-1.83,-0.61,8.54,21.5,0.69,-42.5,6.37,-2.94,-15.44,-1.13,-1.28,9.65,102744.66,22.68,2024-11-12 16:35:23
-0.69,-1.49,8.73,20.25,1.06,-41.38,-11.13,-2.19,-16.31,-1.11,-1.31,9.65,102744.78,22.68,2024-11-12 16:35:23
-0.78,-2.0,8.58,20.25,1.19,-43.0,4.62,-0.62,-15.38,-1.08,-1.38,9.64,102744.82,22.68,2024-11-12 16:35:23
-1.06,-2.44,8.89,20.0,1.19,-41.38,-6.44,7.62,-13.19,-1.05,-1.43,9.64,102744.54,22.68,2024-11-12 16:35:23
-1.51,-1.9,9.87,19.56,1.87,-41.38,-14.63,-2.12,-0.37,-1.03,-1.56,9.62,102744.53,22.68,2024-11-12 16:35:24
-1.43,-2.9,9.23,19.87,2.37,-42.5,-3.06,-2.37,-5.12,-1.05,-1.65,9.6,102744.28,22.68,2024-11-12 16:35:24
-0.78,-3.09,10.96,20.19,2.37,-41.38,13.0,-16.0,3.12,-0.92,-1.59,9.63,102744.02,22.68,2024-11-12 16:35:24
-1.11,-2.7,10.34,18.69,0.5,-40.19,10.94,9.13,-9.44,-0.83,-1.52,9.65,102744.47,22.68,2024-11-12 16:35:24
-0.68,-1.44,8.11,19.5,0.19,-41.0,12.0,4.62,-7.44,-0.9,-1.42,9.66,102744.02,22.67,2024-11-12 16:35:24
-0.01,-1.42,10.12,18.25,-0.5,-42.19,31.44,1.62,-15.56,-0.87,-1.23,9.68,102743.52,22.67,2024-11-12 16:35:24
0.52,-1.22,9.24,18.69,-1.25,-41.0,2.56,6.62,-5.44,-0.91,-1.05,9.7,102743.31,22.67,2024-11-12 16:35:24
-0.81,-0.86,8.68,20.37,-2.25,-40.56,-8.06,14.44,-3.37,-0.97,-1.17,9.68,102743.65,22.67,2024-11-12 16:35:24
-0.63,-1.34,9.49,20.0,-2.69,-40.56,-12.19,-10.5,2.06,-1.01,-1.18,9.68,102743.98,22.68,2024-11-12 16:35:24
-0.63,-1.98,9.8,18.56,-3.5,-40.69,-5.31,16.69,-18.31,-1.06,-1.31,9.65,102743.98,22.68,2024-11-12 16:35:24
-1.4,-1.51,9.62,18.56,-3.06,-40.69,-7.81,14.69,-7.25,-1.2,-1.36,9.63,102743.72,22.67,2024-11-12 16:35:24
-0.92,-2.09,10.96,19.69,-2.25,-41.06,12.19,-4.31,-31.69,-1.13,-1.45,9.63,102743.55,22.67,2024-11-12 16:35:24
-1.52,-2.69,11.25,20.69,-2.25,-41.38,-19.81,-7.37,-4.75,-1.03,-1.47,9.63,102743.7,22.67,2024-11-12 16:35:24
-1.02,-2.03,8.7,18.87,-2.0,-41.75,8.94,5.06,-12.25,-0.97,-1.63,9.61,102743.96,22.67,2024-11-12 16:35:24
-1.05,-1.33,8.74,19.19,-2.19,-42.19,12.44,7.37,-4.12,-1.03,-1.49,9.63,102743.84,22.67,2024-11-12 16:35:24
-0.72,-1.27,9.12,17.25,-2.56,-41.38,7.56,2.31,-18.75,-1.04,-1.42,9.64,102744.37,22.67,2024-11-12 16:35:25
-0.58,-2.22,7.99,19.5,-3.0,-41.75,-3.25,19.56,-8.56,-1.17,-1.4,9.63,102744.65,22.67,2024-11-12 16:35:25
-1.71,-2.02,8.27,19.5,-3.0,-42.5,8.44,11.94,-4.5,-1.3,-1.44,9.61,102744.62,22.67,2024-11-12 16:35:25
-1.59,-1.76,9.61,19.69,-2.19,-42.56,-13.81,-2.19,5.25,-1.33,-1.45,9.6,102744.38,22.67,2024-11-12 16:35:25
-1.53,-1.89,10.47,20.06,-1.19,-42.5,4.19,11.81,-2.94,-1.35,-1.53,9.59,102743.72,22.66,2024-11-12 16:35:25
-1.71,-2.06,11.04,19.37,-1.19,-41.75,6.37,-19.19,9.88,-1.31,-1.48,9.6,102743.48,22.66,2024-11-12 16:35:25
-2.39,-1.96,12.38,19.69,-2.56,-42.5,7.69,-0.88,12.81,-1.16,-1.31,9.64,102743.01,22.66,2024-11-12 16:35:25
-0.72,-0.78,9.79,17.87,-2.19,-44.06,-13.25,-10.38,-16.06,-1.02,-1.5,9.63,102743.2,22.66,2024-11-12 16:35:25
-0.46,-2.56,7.8,17.87,-0.75,-44.0,10.94,6.69,-36.56,-1.06,-1.48,9.63,102743.16,22.66,2024-11-12 16:35:25
-0.33,-1.66,9.15,18.69,-0.37,-43.25,7.75,-4.19,0.69,-1.03,-1.34,9.65,102743.34,22.66,2024-11-12 16:35:25
-0.28,-1.63,8.1,18.25,-1.56,-44.06,7.87,11.38,-14.81,-1.07,-1.29,9.66,102743.2,22.66,2024-11-12 16:35:25
-0.58,-1.23,9.28,18.25,0.25,-43.25,-15.13,3.12,-6.06,-1.09,-1.31,9.65,102742.62,22.65,2024-11-12 16:35:25
-1.04,-2.05,9.58,19.37,-0.06,-43.56,-16.44,0.13,-15.0,-1.11,-1.49,9.62,102742.58,22.65,2024-11-12 16:35:25
-0.66,-2.22,10.01,18.75,2.06,-43.19,-4.5,11.81,-23.0,-1.13,-1.55,9.61,102742.55,22.65,2024-11-12 16:35:25
-1.0,-1.54,10.47,19.5,1.87,-44.38,0.75,-9.56,-12.56,-1.12,-1.56,9.61,102742.99,22.65,2024-11-12 16:35:25
-1.02,-3.33,11.75,19.5,3.19,-44.0,21.06,-8.94,-29.12,-0.96,-1.47,9.64,102742.81,22.65,2024-11-12 16:35:25
-0.85,-1.67,10.44,19.19,3.56,-45.19,-6.62,-13.13,-16.12,-0.79,-1.45,9.66,102742.8,22.65,2024-11-12 16:35:26
-0.66,-1.89,9.36,17.75,3.56,-46.25,12.75,10.69,-24.25,-0.75,-1.43,9.67,102743.29,22.65,2024-11-12 16:35:26
-1.41,-0.98,8.67,17.37,3.19,-46.25,3.37,9.06,-14.81,-0.83,-1.34,9.67,102742.57,22.65,2024-11-12 16:35:26
-0.88,-1.25,8.41,18.06,2.87,-45.19,-1.94,4.19,-20.5,-0.91,-1.36,9.66,102742.36,22.65,2024-11-12 16:35:26
-0.6,-1.72,7.99,18.5,3.69,-46.25,16.37,19.5,-28.0,-0.98,-1.4,9.65,102742.27,22.65,2024-11-12 16:35:26
-2.32,-0.77,8.9,19.69,4.75,-45.56,-16.56,-6.31,5.12,-1.02,-1.38,9.65,102742.07,22.65,2024-11-12 16:35:26
-0.78,-2.0,10.79,19.69,5.87,-46.38,-8.63,-12.19,-28.0,-0.8,-1.62,9.63,102741.95,22.65,2024-11-12 16:35:26
-1.19,-2.93,9.2,17.19,6.19,-47.06,-24.44,-2.37,1.12,-0.87,-1.71,9.61,102742.0,22.65,2024-11-12 16:35:26
-0.48,-3.07,11.12,18.19,7.25,-47.06,-2.94,0.44,0.0,-0.82,-1.82,9.6,102742.57,22.65,2024-11-12 16:35:26
-0.96,-2.75,11.89,17.87,7.25,-47.5,-3.69,-12.75,-4.62,-0.66,-1.86,9.6,102742.29,22.65,2024-11-12 16:35:26
-0.31,-3.55,9.4,16.75,8.75,-47.88,4.19,28.81,-14.63,-0.75,-1.9,9.59,102742.08,22.65,2024-11-12 16:35:26
-0.88,-1.57,8.18,17.56,8.75,-47.5,1.75,-16.0,4.87,-0.85,-1.83,9.59,102741.84,22.64,2024-11-12 16:35:26
-0.05,-1.82,8.64,17.56,8.69,-48.0,21.81,9.81,-20.12,-0.86,-1.64,9.62,102741.63,22.64,2024-11-12 16:35:26
-0.23,-0.77,8.67,18.25,8.0,-48.38,-11.69,0.62,3.31,-0.88,-1.67,9.62,102741.47,22.64,2024-11-12 16:35:26
-0.46,-1.67,8.52,17.56,8.75,-48.69,2.06,6.44,-12.88,-0.98,-1.64,9.61,102741.93,22.64,2024-11-12 16:35:26
-0.68,-1.67,10.0,18.0,9.06,-48.25,-7.62,5.37,-18.12,-0.98,-1.76,9.59,102741.38,22.64,2024-11-12 16:35:26
-0.78,-2.6,10.07,18.69,10.56,-48.69,-10.81,9.63,-14.81,-1.06,-1.83,9.57,102741.21,22.64,2024-11-12 16:35:27
-0.72,-2.55,11.13,19.5,9.88,-49.88,-4.12,-19.62,-19.94,-0.93,-1.94,9.56,102741.09,22.64,2024-11-12 16:35:27
-1.2,-3.21,11.42,17.56,11.0,-47.88,3.19,-24.5,-27.56,-0.64,-1.9,9.59,102741.56,22.64,2024-11-12 16:35:27
0.08,-2.52,11.44,16.06,12.75,-49.75,-21.87,-14.69,-13.88,-0.32,-2.12,9.56,102741.49,22.64,2024-11-12 16:35:27
-0.39,-3.11,7.73,15.88,13.19,-48.69,18.25,27.44,-11.56,-0.53,-2.02,9.58,102741.68,22.64,2024-11-12 16:35:27
-1.04,-1.0,8.8,17.0,13.19,-48.69,6.87,16.87,-23.31,-0.6,-1.97,9.58,102741.12,22.64,2024-11-12 16:35:27
-0.18,-2.09,8.22,16.56,13.38,-49.38,4.62,2.5,-13.25,-0.7,-1.86,9.6,102740.91,22.64,2024-11-12 16:35:27
-0.81,-1.95,8.21,16.56,13.38,-49.75,-10.31,11.5,-0.25,-0.73,-1.97,9.57,102740.64,22.64,2024-11-12 16:35:27
-1.33,-2.25,9.55,16.56,13.88,-48.69,-11.0,3.25,-0.06,-0.79,-2.05,9.55,102740.54,22.63,2024-11-12 16:35:27
-1.23,-2.64,9.31,17.37,13.88,-48.69,0.44,5.75,0.44,-0.85,-2.11,9.53,102740.26,22.63,2024-11-12 16:35:27
-1.45,-2.77,9.89,18.06,14.56,-49.06,3.25,-3.87,2.06,-0.85,-2.11,9.53,102740.22,22.63,2024-11-12 16:35:27
-0.44,-3.38,13.8,17.37,15.0,-48.69,2.75,-29.31,5.75,-0.62,-2.03,9.57,102739.8,22.63,2024-11-12 16:35:27
-0.81,-2.29,9.51,17.06,15.0,-49.06,-9.56,8.31,-8.5,-0.6,-2.06,9.56,102740.27,22.63,2024-11-12 16:35:27
-0.37,-2.24,8.38,16.69,15.25,-49.06,4.62,8.63,-11.63,-0.72,-1.97,9.57,102740.45,22.63,2024-11-12 16:35:27
-0.24,-1.75,8.66,18.5,15.25,-47.88,13.75,9.38,-12.31,-0.8,-1.89,9.58,102740.51,22.63,2024-11-12 16:35:27
-0.22,-1.68,8.36,17.75,15.25,-47.88,-2.12,19.81,-9.38,-0.93,-1.83,9.58,102740.98,22.63,2024-11-12 16:35:28
-0.63,-2.11,8.25,17.06,15.56,-47.5,7.37,17.81,-14.81,-1.09,-1.82,9.57,102740.4,22.63,2024-11-12 16:35:28
-1.08,-2.43,9.47,17.75,16.0,-49.06,-8.19,1.44,-5.94,-1.17,-1.91,9.54,102740.17,22.63,2024-11-12 16:35:28
-1.03,-2.81,9.57,20.69,17.37,-47.88,0.06,14.63,-11.19,-1.21,-2.01,9.52,102740.13,22.63,2024-11-12 16:35:28
-1.45,-1.77,10.44,20.37,17.37,-47.06,-14.56,-25.81,2.62,-1.11,-2.09,9.51,102739.51,22.63,2024-11-12 16:35:28
-0.8,-4.12,11.53,20.06,18.06,-46.25,21.56,-15.38,-35.63,-0.82,-2.11,9.54,102739.59,22.63,2024-11-12 16:35:28
-0.29,-1.71,11.68,16.75,19.25,-46.69,-26.19,-24.44,-1.44,-0.57,-2.08,9.56,102739.7,22.62,2024-11-12 16:35:28
-0.58,-2.83,8.95,16.37,19.56,-47.5,9.31,33.31,-20.62,-0.7,-2.14,9.54,102739.88,22.63,2024-11-12 16:35:28
-1.9,-1.96,7.57,17.19,21.75,-45.56,7.81,9.38,-16.5,-0.88,-2.05,9.54,102740.0,22.63,2024-11-12 16:35:28
0.17,-2.11,9.29,18.0,20.25,-46.5,15.81,-1.81,-33.0,-0.81,-1.96,9.57,102740.21,22.63,2024-11-12 16:35:28
0.3,-2.26,8.57,17.25,20.69,-44.75,2.75,8.94,-7.06,-0.86,-1.91,9.57,102739.79,22.63,2024-11-12 16:35:28
-1.44,-1.89,8.23,19.06,20.56,-46.38,-13.75,-3.06,11.25,-0.93,-1.95,9.56,102739.59,22.63,2024-11-12 16:35:28
-0.46,-2.03,10.48,19.56,21.37,-44.88,-0.19,1.69,3.87,-0.85,-1.98,9.56,102738.66,22.62,2024-11-12 16:35:28
-1.17,-3.01,10.69,20.56,21.56,-43.0,-12.19,-12.19,18.69,-0.83,-2.07,9.54,102738.66,22.62,2024-11-12 16:35:28
-1.48,-3.09,11.13,21.0,20.87,-44.5,11.25,-14.06,18.12,-0.77,-1.99,9.57,102738.73,22.62,2024-11-12 16:35:28
-0.81,-3.18,10.28,19.19,20.87,-42.5,6.06,20.12,-9.5,-0.72,-1.96,9.58,102738.71,22.62,2024-11-12 16:35:28
-0.48,-1.12,7.73,21.75,19.75,-43.25,9.31,4.94,6.19,-0.87,-1.89,9.58,102738.63,22.62,2024-11-12 16:35:29
-1.21,-1.96,7.67,22.06,19.75,-43.25,28.12,9.0,-18.06,-0.92,-1.73,9.6,102738.13,22.62,2024-11-12 16:35:29
0.21,-1.43,10.28,22.06,19.37,-42.88,-7.81,2.56,5.75,-0.85,-1.61,9.63,102738.02,22.62,2024-11-12 16:35:29
-0.98,-1.45,8.07,20.56,17.87,-42.88,1.44,16.62,-8.31,-1.01,-1.67,9.6,102738.17,22.62,2024-11-12 16:35:29
-0.91,-1.67,10.11,22.5,17.19,-41.75,-17.75,7.94,-13.13,-1.05,-1.76,9.58,102738.22,22.62,2024-11-12 16:35:29
-0.54,-2.48,9.73,23.19,19.37,-41.75,-4.06,11.81,-22.25,-1.1,-1.9,9.55,102738.47,22.62,2024-11-12 16:35:29
-1.51,-2.53,10.14,21.75,19.25,-41.88,-9.13,3.12,-15.69,-1.11,-2.03,9.52,102738.3,22.62,2024-11-12 16:35:29
-1.81,-2.11,11.3,22.75,20.06,-41.25,-13.31,-40.13,5.37,-0.88,-2.16,9.52,102738.28,22.62,2024-11-12 16:35:29
0.66,-3.02,12.62,21.0,20.37,-41.0,-10.0,-28.94,-35.94,-0.35,-2.34,9.51,102738.33,22.62,2024-11-12 16:35:29
0.44,-3.79,8.5,18.5,21.25,-40.19,-57.0,11.75,25.75,-0.39,-2.8,9.38,102737.91,22.62,2024-11-12 16:35:29
-1.04,-3.0,6.68,19.87,22.69,-38.69,21.62,18.94,-20.19,-0.6,-2.94,9.33,102737.84,22.61,2024-11-12 16:35:29
0.34,-3.9,8.8,20.87,23.37,-38.25,31.69,2.69,-33.38,-0.58,-2.6,9.43,102737.92,22.61,2024-11-12 16:35:29
-0.9,-2.16,7.84,20.06,22.69,-38.56,-9.38,-5.81,1.81,-0.59,-2.52,9.45,102738.1,22.62,2024-11-12 16:35:29
-1.36,-2.4,7.92,19.0,21.87,-38.19,21.25,38.63,-10.81,-0.79,-2.43,9.46,102738.27,22.62,2024-11-12 16:35:29
-1.82,-1.68,9.24,20.37,23.19,-38.19,1.69,8.0,-11.44,-0.94,-2.4,9.46,102738.58,22.62,2024-11-12 16:35:29
-1.3,-3.48,9.64,19.5,23.5,-36.19,22.87,17.62,-24.37,-1.03,-2.3,9.47,102738.6,22.62,2024-11-12 16:35:30
-1.42,-2.81,11.19,19.5,22.75,-35.75,2.94,-15.31,3.31,-0.99,-2.21,9.5,102739.33,22.62,2024-11-12 16:35:30
-1.48,-2.69,11.7,19.5,22.37,-35.75,12.25,-9.69,-9.75,-0.83,-2.01,9.56,102739.05,22.62,2024-11-12 16:35:30
0.3,-2.11,10.99,17.69,22.37,-36.56,11.06,15.56,-26.69,-0.71,-2.06,9.56,102738.95,22.62,2024-11-12 16:35:30
-0.24,-2.45,7.79,16.56,23.19,-35.25,10.75,29.06,-11.63,-0.94,-1.91,9.57,102738.98,22.62,2024-11-12 16:35:30
-0.78,-0.76,9.06,17.75,22.75,-35.69,2.31,15.69,-3.69,-1.08,-1.93,9.55,102738.04,22.62,2024-11-12 16:35:30
-1.16,-1.99,7.92,17.75,22.75,-34.56,0.5,-1.37,0.37,-1.2,-1.87,9.55,102737.65,22.62,2024-11-12 16:35:30
-0.8,-2.23,9.25,16.56,22.0,-35.0,-6.31,5.87,-10.81,-1.18,-1.92,9.54,102736.85,22.61,2024-11-12 16:35:30
-1.28,-2.12,8.98,16.69,22.75,-34.0,-23.19,0.69,0.0,-1.21,-2.18,9.48,102737.16,22.61,2024-11-12 16:35:30
-1.0,-3.53,9.59,16.37,25.0,-33.25,11.81,11.56,-20.69,-1.26,-2.19,9.47,102737.2,22.61,2024-11-12 16:35:30
-0.44,-2.17,11.15,15.69,25.0,-32.06,-6.62,-29.62,-12.94,-1.05,-2.24,9.48,102736.8,22.61,2024-11-12 16:35:30
-0.8,-3.98,11.65,14.25,25.06,-32.88,24.62,3.12,-32.69,-0.94,-2.04,9.54,102737.23,22.61,2024-11-12 16:35:30
-1.17,-1.89,9.36,12.5,24.0,-32.5,-1.19,5.37,1.44,-0.96,-1.98,9.55,102736.75,22.61,2024-11-12 16:35:30
-1.5,-1.31,8.06,12.06,24.25,-32.5,20.5,16.62,-2.0,-1.11,-1.87,9.56,102736.82,22.61,2024-11-12 16:35:30
-1.3,-0.77,9.98,12.06,25.56,-32.5,10.44,-10.19,-13.25,-1.06,-1.67,9.6,102736.38,22.61,2024-11-12 16:35:30
-0.77,-1.97,9.07,12.06,23.69,-32.06,4.75,16.75,-9.19,-1.16,-1.59,9.6,102737.08,22.61,2024-11-12 16:35:30
-1.99,-1.2,8.24,11.75,23.37,-33.25,-6.5,4.56,-3.0,-1.27,-1.62,9.58,102737.37,22.61,2024-11-12 16:35:31
-1.89,-1.59,9.54,11.0,23.37,-31.69,-4.81,-2.37,-11.88,-1.26,-1.7,9.57,102736.67,22.61,2024-11-12 16:35:31
-1.19,-2.57,9.43,11.5,24.06,-32.0,-6.75,4.87,-6.06,-1.27,-1.79,9.55,102736.62,22.61,2024-11-12 16:35:31
-1.24,-2.65,11.08,11.06,24.37,-31.56,-2.81,-15.0,3.5,-1.17,-1.86,9.55,102736.72,22.61,2024-11-12 16:35:31
